,title,type,episodes
13517,Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo Mini Anime,ona,3.0
905,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,movie,1.0
5037,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai - Kuro Sakura no Heya,special,1.0
5732,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,movie,1.0
4052,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,ova,1.0
249,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,movie,1.0
174,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,movie,1.0
197,Fate/stay night Movie: Heaven's Feel - III. Spring Song,movie,1.0
1184,Fate/stay night Movie: Unlimited Blade Works,movie,1.0
118,Fate/stay night: Unlimited Blade Works,tv,12.0
82,Fate/stay night: Unlimited Blade Works 2nd Season,tv,13.0
1302,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,special,1.0
336,Fate/stay night: Unlimited Blade Works Prologue,special,1.0
1082,Fate/strange Fake: Whispers of Dawn,special,1.0
4741,Fault!! Service: Aratanaru Rival,ova,1.0
19057,Fei Ba! Lanqiu: Xuzhang,ona,1.0
21544,Fei Gou Moco: Chongwu Dian De Xiao Mimi,ona,97.0
14115,Fei Ren Zai: Shenxian Ye Ai Chi,ona,3.0
24091,Feitian Pangxie: Datong Wangguo,tv,13.0
2509,Fella Pure: Mitarashi-san Chi no Jijou The Animation,ova,1.0
24352,Feng Feng Nongchang: Fei Chong Dou Dou,tv,26.0
23021,Feng Shen Chuanqi: Qu Mo Yingxiong,movie,1.0
24209,Feng Sheng Shui Qi: 24 Jieqi de Gushi,ona,24.0
23390,Fengkuang Shidai 2: Gan Wen LU Zai Hefang,ona,14.0
17098,Fengzi Wuyu: Xian Luo Pian,ona,20.0
19110,Fengzi Wuyu: Yinhe Pian,ona,20.0
9735,Fight League: Gear Gadget Generators,ona,26.0
4432,Figure 17: Tsubasa & Hikaru,tv,13.0
625,Final Fantasy VII: Advent Children,movie,1.0
3097,Final Fantasy VII: Advent Children - Venice Film Festival Footage,movie,1.0
657,Final Fantasy VII: Advent Children Complete,ova,1.0
1956,Final Fantasy VII: Last Order,special,1.0
3347,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,ova,1.0
19438,Final Fantasy XIV: Seoduleuji anh-ado gwaenchanh-a,ona,1.0
6101,Final Fantasy XV: Episode Ardyn - Prologue,ona,1.0
5017,Final Fantasy: The Spirits Within,movie,1.0
6322,Final Fantasy: Unlimited,tv,25.0
18105,Fire Emblem Heroes: Askr Oukoku Teiten Camera (Eir no 1-nichi),ona,1.0
19045,"Fire Emblem Heroes: Book V - ""In the Club"" Remix",music,1.0
12041,Fire Emblem Heroes: Chibi Playhouse,ona,3.0
14184,"Fire Emblem Heroes: Fjorm ga Utau - ""Kouri no Hana""",music,1.0
9739,Fire Emblem Heroes: Lonely Puppeteer (Spring Remix),music,1.0
6929,First Squad: The Moment of Truth,movie,1.0
8596,Flag Director's Edition: Issenman no Kufura no Kiroku,ova,1.0
14909,Flaglia: Natsuyasumi no Monogatari,tv,6.0
12171,Flutter of Birds II: Tenshi-tachi no Tsubasa,ova,2.0
11465,Flutter of Birds: Tori-tachi no Habataki,ova,2.0
16019,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,special,1.0
3477,Fortune Arterial: Akai Yakusoku,tv,12.0
3920,Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,ova,1.0
10441,Fortune Quest: Yo ni mo Shiawase na Boukensha-tachi,ova,4.0
13858,Four Seasons: Fuuka to Nanami,ona,1.0
11290,Frame Arms Girl Movie: Kyakkya Ufufu na Wonderland,movie,1.0
14452,Frame Arms: A Violent Struggle,ova,1.0
939,Free! Eternal Summer: Kindan no All Hard!,special,1.0
2074,Free! Movie 1: Timeless Medley - Kizuna,movie,1.0
6457,Free! Movie 1: Timeless Medley - Kizuna - Character Butai Aisatsu,movie,4.0
2116,Free! Movie 2: Timeless Medley - Yakusoku,movie,1.0
6771,Free! Movie 2: Timeless Medley - Yakusoku: Character Butai Aisatsu,movie,4.0
2523,Free! Movie 3: Road to the World - Yume,movie,1.0
2436,Free! Movie 4: The Final Stroke - Zenpen,movie,1.0
3132,Free! Movie 5: The Final Stroke - Kouhen,movie,1.0
6299,Free! Take Your Marks: Character Butai Aisatsu,movie,4.0
1386,Free!: FrFr - Short Movie,special,7.0
6638,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,movie,1.0
7659,Friends: Mononoke Shima no Naki,movie,1.0
4603,Front Innocent: Mou Hitotsu no Lady Innocent,ova,1.0
869,Fruits Basket: Prelude,movie,1.0
130,Fruits Basket: The Final,tv,13.0
23106,Fu Wu Shu: Sanshiliu Ji,tv,36.0
23107,Fu Wu Shu: Sunzi Bingfa,tv,26.0
23360,Fu Wu Shu: Zhanguo Fengyun,tv,26.0
8632,"Fudanshi Koukou Seikatsu: Sports no Aki, Bonnou no Aki",special,1.0
10870,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita,ona,4.0
12691,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 2nd Season,ona,3.0
13899,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 3rd Season,ona,3.0
18404,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 4th Season,ona,3.0
18813,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 5th Season,ona,3.0
773,Fugou Keiji: Balance:Unlimited,tv,11.0
17243,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,ova,11.0
13573,Fujun Isei Kouyuu: Taisetsu na Kimi e,ova,1.0
6526,Fukubiki! Triangle: Futaba wa Atafuta ♥,ova,1.0
4223,Fukubiki! Triangle: Miharu After,ova,2.0
12525,Fukuyama Gekijou: Natsu no Himitsu,ova,1.0
6461,Full Metal Panic! Movie 1: Boy Meets Girl,movie,1.0
6660,Full Metal Panic! Movie 2: One Night Stand,movie,1.0
6646,Full Metal Panic! Movie 3: Into the Blue,movie,1.0
1228,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,special,1.0
5577,Full Moon wo Sagashite: Kawaii Kawaii Daibouken,special,1.0
0,Fullmetal Alchemist: Brotherhood,tv,64.0
1823,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,special,16.0
654,Fullmetal Alchemist: Brotherhood Specials,special,4.0
2053,Fullmetal Alchemist: Premium Collection,ova,3.0
2693,Fullmetal Alchemist: Reflections,special,1.0
786,Fullmetal Alchemist: The Conqueror of Shamballa,movie,1.0
1576,Fullmetal Alchemist: The Sacred Star of Milos,movie,1.0
4648,Fullmetal Alchemist: The Sacred Star of Milos Specials,ona,4.0
5749,Fumetsu no Anata e: Fushi no Tabiji,special,1.0
19273,FunaQ: Funassyi to Soutai-kun,ona,14.0
11761,Furusato Meguri: Nippon no Mukashibanashi,tv,50.0
5480,Furusato Saisei: Nippon no Mukashibanashi,tv,258.0
2758,Fuse: Teppou Musume no Torimonochou,movie,1.0
13088,Fushigi Dagashiya: Zenitendou,tv,
16605,Fushigi Dagashiya: Zenitendou Movie - Tsuri Taiyaki,movie,1.0
6654,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,special,2.0
3080,Fushigi Yuugi: Dai Ni Bu,ova,6.0
4483,Fushigi Yuugi: Eikouden,ova,4.0
13678,Fushigi na Somera-chan: Hajimatteru yo! Sono Ato no Somera-chan!!,special,1.0
10669,Fushigi no Umi no Nadia: Original Movie,movie,1.0
18869,Fushigi no Yappo Shima: Pukipuki to Poi,tv,25.0
17442,Fushigiboshi no☆Futagohime: Marugoto DVD,ova,1.0
20187,Fushouji no Mizen Boushi: Saihatsu Boushi Series,ova,2.0
5076,Futa-bu! Mix: Futanari World,ova,1.0
18326,Futari wa Nakayoshi: Goo to Sue,tv,84.0
4065,Futari wa Precure: Max Heart,tv,47.0
5866,Futari wa Precure: Max Heart Movie 1,movie,1.0
5029,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,movie,1.0
3786,Futari wa Precure: Splash☆Star,tv,49.0
9718,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,movie,1.0
6493,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,movie,1.0
4759,"Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa, Annai Shitemita.",special,1.0
7356,Future Card Buddyfight Battsu: All-Star Fight,tv,8.0
11427,Future GPX Cyber Formula: Early Days Renewal,ova,2.0
21112,FutureNova: Image Album,movie,1.0
9904,Fuuma no Kojirou: Fuuma Hanran-hen,ova,1.0
9781,Fuuma no Kojirou: Seiken Sensou-hen,ova,6.0
9378,Fuuma no Kojirou: Yasha-hen,ova,6.0
18093,Fuusen Inu Tinny: Nandaka Fushigi na - Kyouryuu no Kuni,movie,1.0
17692,Fuwafuwa Hour: Pui Pui & Muu Muu,tv,3.0
24205,Fuxi Chuanqi: Wuhang Ling Yu,tv,26.0
23827,Fuxing Ba Jie: Da Nian Xiao Guai,special,1.0
23626,Fuxing Ba Jie: Ji Ji Huo Hou Nian,special,1.0
7284,Fuyu no Sonata: Joshou - Hatsuyuki no Negai,special,1.0
6170,Fw:Hamatora,movie,1.0
3801,GA: Geijutsuka Art Design Class,tv,12.0
5348,GA: Geijutsuka Art Design Class: Aozora ga Kakitai,ova,1.0
9485,GR: Giant Robo,tv,13.0
7568,GS Mikami: Gokuraku Daisakusen!!,movie,1.0
14916,GUNbare! Game Tengoku: The Game Paradise 2,ova,1.0
908,Ga-Rei: Zero,tv,12.0
10270,Gag Manga Biyori: Jump Festa 2002 Special,special,1.0
5709,Gaiking: Legend of Daiku-Maryu,tv,39.0
19106,Gakitabi!: Akechi no Furusato,ona,1.0
18888,Gakitabi!: Seishun Oshiro-hen,ona,1.0
3931,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,special,1.0
12417,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,tv,33.0
8773,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,tv,35.0
12783,Gakuen Handsome: Haitoku no Lesson,music,2.0
10872,Gakuen Handsome: Legend of Sexy,music,2.0
6216,Gakuen Heaven: Hamu Hamu Heaven,special,12.0
13237,Gakuen Maria: Bakunyuu Teachers,ova,1.0
17518,Gakuen Senki Muryou: Yorinuki Muryou-san Girls Selection,ova,1.0
7313,Gakuen Shinshoku: XX of the Dead,ova,2.0
4828,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,special,1.0
9686,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,ova,1.0
11672,Gakuen: Chijoku no Zushiki,ova,2.0
9103,Gakumon!: Ookami Shoujo wa Kujikenai,ona,3.0
6567,Galaxy Angel Music Collection: Shouen to Shien no Cassoulet,ova,1.0
11498,Galerians: Rion,ova,3.0
7432,Gall Force 1: Eternal Story,movie,1.0
8277,Gall Force 2: Destruction,ova,1.0
8513,Gall Force 3: Stardust War,ova,1.0
9460,Gall Force: Chikyuu Shou,ova,3.0
11149,Gall Force: New Era,ova,2.0
11102,Gall Force: The Revolution,ova,4.0
13942,Gamba: Gamba to Nakama-tachi,movie,1.0
14989,Game Tengoku: The Game Paradise!,ova,1.0
16427,Gamera: Rebirth,ona,6.0
23687,Gan Xiao: Feng Qi,ona,26.0
6627,Ganbare Douki-chan: Kakusa Shakai ni Nayamu Kaisha no Douki,special,1.0
13661,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,ova,1.0
13884,Ganbare Goemon: Jigen Jou no Akumu,ova,1.0
11454,Ganbare! Kickers: Bokutachi no Densetsu,ova,1.0
22005,Gangtie Feilong 2: Long Hun Juexing,tv,26.0
20932,Gangtie Feilong 2: Ultraman Liliang,tv,26.0
21961,Gangtie Feilong 3: Shanhai Shenshou Lu,tv,52.0
20876,Gangtie Feilong: Ultraman Jueqi,movie,1.0
20742,Gangtie Feilong: Zaijian Ultraman,movie,1.0
1437,Gantz:O,movie,1.0
11742,Garakuta-doori no Stain: Epilogue,ova,1.0
3636,Garden: Takamine-ke no Nirinka - The Animation,ova,
2591,Garo Movie: Divine Flame,movie,1.0
7795,Garo: Guren no Tsuki,tv,23.0
13782,Garo: Guren no Tsuki - Yurugaro,tv,8.0
9482,Garo: Guren no Tsuki Special,special,1.0
1667,Garo: Honoo no Kokuin,tv,24.0
5471,Garo: Honoo no Kokuin - Home,special,1.0
13346,Garo: Honoo no Kokuin - Yurugaro,tv,23.0
2821,Garo: Vanishing Line,tv,24.0
13397,Garugaku. II: Lucky Stars,tv,50.0
12730,Garugaku.: Sei Girls Square Gakuin,tv,50.0
3733,Gatchaman Crowds Insight: Inbound,ona,1.0
3029,Gatchaman Crowds: Embrace,special,1.0
441,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",tv,12.0
451,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",tv,12.0
14244,Gaza: Changing the World,ona,1.0
12383,Gegege no Kitarou: Chisougan,movie,1.0
23804,Gegege no Kitarou: Copy Youkai vs. Kitarou - Fusei Shouhin ni wa Ki wo Tsukero!,ova,1.0
10841,Gegege no Kitarou: Daikaijuu,movie,1.0
11895,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,movie,1.0
11400,Gegege no Kitarou: Jigoku-hen,tv,7.0
14176,Gegege no Kitarou: Kitarou Tanjou-hen,special,1.0
13541,Gegege no Kitarou: Kitarou no Yuurei Densha,movie,1.0
9842,Gegege no Kitarou: Nippon Bakuretsu,movie,1.0
11285,Gegege no Kitarou: Obake Nighter,movie,1.0
11973,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,movie,1.0
16448,Gegege no Kitarou: Tamashii to Art,movie,2.0
12163,Gegege no Kitarou: Youkai Daisensou,movie,1.0
15112,Gegege no Kitarou: Youkai Japan Rally 3D,movie,1.0
20920,Gegege no Kitarou: Youkai Post ni Kiitemiyou! Medama Oyaji no Naze Naze Kodomo Soudanshitsu,movie,1.0
11766,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,movie,1.0
18085,Geisters Movie: Hikari no Shou,movie,1.0
18203,Geisters Movie: Inochi no Shou,movie,1.0
13413,Geisters: Fractions of the Earth,tv,26.0
9415,Gekidol: Actidol Project,tv,12.0
7473,Gekiganger 3: The Movie,ova,1.0
7109,Gekijou Tanpen Macross Frontier: Toki no Meikyuu,movie,1.0
17378,Gekikara Gag Gekijou: Tabasco Shower,ova,2.0
10311,Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,movie,1.0
13330,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,ova,1.0
7709,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,special,1.0
